f0,f1,f2,f3
-0.35676679899784836,-0.7519678853932996,-0.8650924525515802,0.01132768472575274
-0.3919734763302571,-0.7237712207130216,-0.9047901601574908,0.03532881785397237
-0.3111074015662715,-0.7259564601935958,-0.8997153119739348,0.010113382749921261
-0.40185491059297745,-0.6704903259937953,-0.9139255515293971,-0.08154708593504775
-0.41945529860997977,-0.6435562825560927,-0.9097818720128439,-0.13116356653023825
-0.3969091739371698,-0.6142968484087031,-0.9146046401574046,-0.11200784343679884
-0.47413378785041127,-0.6299791419348815,-0.8976035146162763,0.045452752718037656
-0.35797649196960735,-0.6560641719471111,-0.9271578913052538,-0.027873458530681593
-0.46282844248551747,-0.5690479246352025,-0.9470165333625853,-0.07303748005149308
-0.3457124256612717,-0.6828544544415358,-0.9080266188783372,-0.03481170728384288
-0.46586517285591617,-0.6187405088368254,-0.908609814602428,0.05555336492690704
-0.3629104339752191,-0.6474023505990035,-0.9844300066204631,0.042300845710338174
-0.35906319645838947,-0.6383580422474946,-0.9027399498720919,-0.10070490325061371
-0.4426754784660393,-0.559829675889192,-0.9251717589858396,0.04173011681391073
-0.4133404936375584,-0.6378455414672944,-0.8723498489087335,-0.014461517646302512
-0.4172537758799415,-0.6668765647287798,-0.8924818083162243,0.03215616925769261
-0.3932958825846452,-0.6193957608435513,-0.9024860030567233,0.016607765917861513
-0.36145074232124824,-0.6429064213590446,-0.8577303472801631,-0.0024174457718774897
-0.4090539199254057,-0.6322084924601165,-0.8841252077508718,0.027436545520066302
-0.4286152458457325,-0.6869567625164301,-0.8664992345848072,-0.04538316221760114
-0.42493392291312926,-0.690831198908994,-0.939693700042955,0.007650229179410134
-0.42048148938691754,-0.6443057767472719,-0.8777112918977935,-0.09986712063607345
-0.42433415115839523,-0.5799509275775862,-0.8833914969458728,0.10411889811750995
-0.2652920614491622,-0.5379875324754224,-0.9752075334597591,-0.060807012406583656
-0.4180549066656095,-0.6474891614774876,-0.9834964939944159,-0.13114845812482478
-0.468578607112421,-0.6283704443229915,-0.9232820069883675,0.010943269645274527
-0.42687670867341027,-0.6239660294602293,-0.911442449651988,-0.017857745086979772
-0.5128477453844704,-0.5867213760271368,-0.8241147094894187,-0.0336763838468692
-0.3926321962690454,-0.7006488462888225,-0.8670256374054942,0.012767064088657427
-0.42148036882627493,-0.6715673080599565,-0.9604403899333966,-0.10377310441189329
-0.36829724434737454,-0.643938754658835,-0.8629965373592974,-0.059197790162034435
-0.33215361345096006,-0.6734781076092216,-0.8372236978937094,-0.03259638824748384
-0.4440763739124658,-0.7181744648793837,-0.9544788263330644,-0.06114358737345075
-0.4742942538153822,-0.6727592244925282,-0.8994200921082207,0.009171387166158063
-0.47172874982841484,-0.6259153762378566,-0.941234462521357,-0.06760297460505352
-0.28879702588891787,-0.6793023996394234,-0.8724958138981652,-0.06983935342234637
-0.5478163247972527,-0.6586692029917294,-0.8487100138179372,-0.09308691952462705
-0.3188494181419847,-0.6367089014025594,-0.9199626866177346,-0.008738970301715346
-0.4799503788650523,-0.6935214827982787,-0.9113300411568319,-0.06735813983889069
-0.4824153441603788,-0.6946130498558034,-0.9024756364158506,-0.030131066396489242
-0.4728252981097132,-0.6281333948280668,-0.9541845655386152,-0.013930645815192695
-0.560037106091345,-0.694285636510578,-0.8305144462999112,-0.1464814900071997
