f0,f1,f2,f3
-0.9161206113360062,0.8813117624934845,-0.09697479030258568,-0.550900468769103
-0.9597100393723466,0.8172285144385545,-0.16251250423203514,-0.5600192063285181
-0.9497352978609972,0.7432193845433285,-0.13605584302902057,-0.4511874723540959
-0.8906874906070145,0.800687213183822,-0.08620132250916743,-0.546885580400107
-1.032126745177023,0.9046380678892114,-0.02621917037450594,-0.5663992377951402
-0.9719246484292831,0.9059515819001273,-0.06543382426743416,-0.3871482215331671
-0.9068933536393893,0.8484296311774245,-0.04985215054683559,-0.4713862266574884
-0.9417182640057996,0.825512428576623,-0.09060712579289641,-0.5701784158947778
-0.9121327246970683,0.9099351173154233,-0.07689466854816725,-0.44378052430802606
-0.9561746531450123,0.8793469894010564,-0.09059702664151137,-0.6220420163364166
-1.0484200947198397,0.7863327529363903,-0.131504054862864,-0.4699008161601177
-0.9592937535036581,0.743231097144512,-0.010664355655604613,-0.5442762426930912
-1.030949143452038,0.8058941874286755,-0.11748786735435648,-0.5067611491433701
-0.909957554157432,0.8855665538321164,-0.027636607698763027,-0.4954555973701356
-0.9052758615988964,0.92590264339805,-0.1440057841721309,-0.5464831576218635
-0.8913897343487156,0.8982754728567564,-0.08721754983816896,-0.5328474563301182
-0.9550514873943243,0.73542030918746,-0.10999135538976366,-0.5308258626933399
-1.0029648100799935,0.8405758257147123,-0.1084245787189084,-0.5868161367425012
-0.9756207435243756,0.8383553793969247,-0.13008153648719234,-0.5658725039545981
-1.0944085868819167,0.8277063669020416,-0.12365271761912201,-0.6116066495790002
-0.9868972479712315,0.8804093560077942,-0.12538152770626596,-0.5521636516849456
-0.9285345699849014,0.8076065093817746,-0.1306167969676621,-0.5115599838596896
-1.009709990048904,0.8260533562528672,-0.10320883928231661,-0.4960681192394861
-0.9632694369520566,0.9055994425451491,-0.1420188191025644,-0.49605097372410123
-0.9902857369262407,0.8598628050991545,-0.15314605568483156,-0.5057655923982322
-0.9547156350052401,0.8175221423599077,-0.1515745495347142,-0.5353580523588091
-0.8936868286863769,0.744597245967757,-0.20397202308968826,-0.5683565852433491
-0.9154980103673258,0.8726156222933104,-0.2359242200196667,-0.5593256660197238
-0.9466408676757667,0.8370344160816297,-0.01982621456370734,-0.5451021876063386
-0.9487455804785758,0.8764494315124238,-0.1303804675781406,-0.48709883053509767
-0.9807350255050981,0.7302255906828072,-0.07486457204539744,-0.5286719549493613
-0.9849919088892083,0.8825620439719358,-0.15313840178895688,-0.5699756585319914
-0.910643548788175,0.807594355182698,-0.16517907533127485,-0.5464026645261546
-0.9306227460565004,0.8369460254076204,-0.1659501707042466,-0.5812767320348934
-0.9637710913447992,0.8355608585594165,-0.1435584970549078,-0.5388781074036566
-0.9225900762328968,0.7947614227117397,-0.04354202145975815,-0.503525397644526
-0.9353048938078964,0.8185830034379304,-0.19560048765851,-0.565033869645217
-0.9549836443632852,0.88302429058283,-0.03974355306093594,-0.5938534583049921
-0.9635502053093894,0.9229689395477306,-0.10989532546598221,-0.4417201185347206
-0.853364113003001,0.8521589120519812,-0.042058563284781275,-0.6333004238753819
-0.9128840912313643,0.7954619883924192,-0.07685133482176826,-0.5878634876437947
-0.9874230597108828,0.851524578006456,-0.1851222486582794,-0.5627653916744538
-0.9046941108258838,0.8737698013554801,-0.15695750800755268,-0.550696266113286
-0.9657082442692928,0.8647304494706451,-0.18708195598523075,-0.6187772343966899
-0.8360025190796498,0.895278009831975,-0.10278616816799316,-0.5269069750104627
-0.941113915983666,0.8673575383045439,-0.1847826153212011,-0.48661336635197266
-0.9400481221416419,0.8205444333408567,-0.02792262908661103,-0.6191782309063324
-0.923648026624819,0.8049162367992423,-0.1757583445812457,-0.5874178580726317
-0.8724347142954779,0.8449243649622017,-0.075628745954973,-0.6196186862878962
-1.007972643842525,0.9023860517201145,-0.14090148412114983,-0.547127473902597
-1.077477313305416,0.8640724825737125,-0.16218588180575946,-0.6101090489406943
-0.9874187162195542,0.7844627856567943,-0.09911368160573075,-0.5363170507557746
-1.0487801449416374,0.9645070170448266,-0.20552344642102993,-0.5640972238124323
-0.9474274490501271,0.8662110852155933,-0.06089881858684773,-0.5743407223429812
