f0,f1,f2,f3
-0.824363703406369,-0.1493528551402945,0.43190517191388295,0.4416455125054278
-0.720517671756225,-0.10854945217494416,0.5208196246278426,0.40100500161073094
-0.6934863001035428,-0.12931262079816316,0.47109706558153,0.4624364894659658
-0.737332147708363,-0.17720791833173502,0.4809377842481804,0.34131624549791617
-0.7493952035293895,-0.2518421265826423,0.5047273676615058,0.31556945000450637
-0.677557953452704,-0.11122163294142619,0.5494067349465915,0.3883554435996872
-0.7930848942209578,-0.12563062970412123,0.4750322535657158,0.423745968120437
-0.5754373728202529,-0.19098185779735333,0.5937338800214763,0.458858580499199
-0.698544055410403,-0.24520610579198976,0.541196013190911,0.40085614095626465
-0.7183760079489694,-0.22727245005238395,0.5399756260354153,0.3838759698206628
-0.7703251109786948,-0.3267672070477542,0.5416025791960175,0.422190642847319
-0.8067090978474039,-0.2605626499008622,0.6015587997309386,0.46163070864394423
-0.6334832279648556,-0.2658452544567583,0.4751007781353751,0.4623523468585785
-0.7433446794592908,-0.29178944440370036,0.5038573113381959,0.43397757034846157
-0.6773976191538089,-0.269994809116532,0.55648814134072,0.47243587048606694
-0.6608419759396366,-0.20557240868019339,0.4968898030543608,0.45071035020117556
-0.6785149870350261,-0.16915039165436585,0.5088985649976969,0.43796475162512194
-0.699607649906397,-0.26048270433613974,0.5500850285317569,0.4454154147102233
-0.750938332547377,-0.21475314690475844,0.5066166397056248,0.5000749310793755
-0.6625108780253416,-0.23653259866445653,0.4583827440490635,0.5413360270341018
-0.669171330171891,-0.2563669247665697,0.5064016881201943,0.39824784205508695
-0.6443703287414846,-0.2530826799932984,0.5837244744293928,0.4978717483192771
-0.7455305791150711,-0.19766302991900203,0.5989782013504485,0.45474271227887386
-0.7463648704048385,-0.28676994559973185,0.4742463867380938,0.5068122721635381
-0.6187977343780089,-0.26564044090333316,0.552553285491907,0.4935120016229446
-0.7429543927938549,-0.23339703726179353,0.5859438438868416,0.4995306502712969
-0.685659848819087,-0.2644605555297906,0.5635987731128261,0.4866606525050286
-0.6612538643922414,-0.27545875192472824,0.5609438880193417,0.4812486839751807
-0.6707840688164014,-0.26368955235795666,0.5467827251434828,0.551043667229198
-0.7745979578186962,-0.2585676010412431,0.6043203623491571,0.44177594494933287
-0.7574884606592867,-0.21145666944514885,0.6151921647987422,0.3991209561232531
-0.6989382931971292,-0.29758503550900184,0.5206652661301294,0.4254452827953726
-0.6627887130627124,-0.32876392896821477,0.5563957581728213,0.4582336784306381
-0.6822249444827075,-0.27438494305808625,0.5346084695971104,0.4675598831529183
-0.6785368483776434,-0.30185379584023464,0.5821063263612107,0.4849211247808698
-0.7464752545353331,-0.21960552464628894,0.5742620883695866,0.4726266919297665
-0.6828070551850213,-0.3288206552312284,0.614660311466303,0.5369383499039305
