f0,f1,f2,f3
0.40744933768505603,-0.4565084895910026,0.6634347860876739,0.5324301624228037
0.37294693475927815,-0.46572102138566385,0.689188043106701,0.5318953135308795
0.2959290467680946,-0.4492684435591301,0.6662123179033657,0.4796564818371958
0.4252476086261869,-0.5351185128061825,0.6185202698729997,0.49695700926533676
0.3551305079606605,-0.4645012002719359,0.691325656029126,0.43920606452830546
0.3162576228908628,-0.5242410646402357,0.6698372097804112,0.5610452560790826
0.3626818680671551,-0.48215139977170196,0.70437284764205,0.5162137042357894
0.30519075489725306,-0.4204813056766112,0.758617750634284,0.45125120408121344
0.4245489329197903,-0.4718822400456826,0.5796588893512836,0.5226886403330101
0.40432334769368744,-0.5389958331840554,0.6794667875878376,0.4854426844116151
0.29816693685687695,-0.5279942350538774,0.6048446895429166,0.4852688778317375
0.4038065775918437,-0.5339061182323214,0.5875280907039463,0.4763947992394645
0.40147316370148683,-0.5870476941757573,0.7145752958590398,0.4702092199909149
0.36593664303610063,-0.5308079620405012,0.6189378471357764,0.4791920809677655
0.3892361634999672,-0.503865439203978,0.6707365340888475,0.5548597561310323
0.30920212305248373,-0.5423465386011055,0.7069118416979323,0.45228369310698635
0.4225192194608441,-0.5534054694775113,0.6589573137145728,0.4038269192855225
0.35621231891473504,-0.5321876802185886,0.6820877816212235,0.4950798930347854
0.34912370605007803,-0.5824069092298556,0.6616226112273809,0.4990114875870996
0.397796275380369,-0.49681880425764763,0.6805832090282119,0.4886460673065675
0.35292312855944374,-0.5527684865197611,0.7085351658603596,0.4596045455576182
0.40559194596706794,-0.5228342604697802,0.7018564818682765,0.5124076340394624
0.45305074914720944,-0.5214314271099678,0.6719247872797411,0.5125429143621879
0.4852894829032287,-0.43313638683979494,0.6029597551848748,0.42729034542744954
0.3920950580829247,-0.44730961376329387,0.6400785606992286,0.5875540253020046
0.3765476115188903,-0.5255587228620142,0.6275120462648613,0.40692170056893806
0.46252903338848556,-0.5609980650916819,0.6820657815740434,0.3968378581465008
0.4100067980782933,-0.5148981233306845,0.6293589215731956,0.5020217132874151
0.34771171843465953,-0.5283373896337771,0.6198596838564358,0.4964029211941809
0.3986659378518429,-0.5079936020196483,0.6471758076451364,0.5464437132439649
0.41244539754209486,-0.41987197736360127,0.6284196611841752,0.4385820081862433
0.3133239185880933,-0.4703998863870946,0.5540015770461126,0.4764202409058795
0.42895289017617416,-0.5518767179656143,0.7020820051116969,0.6312580295244086
0.35289240898177265,-0.46147827358447924,0.6406254769720847,0.48917638386833145
0.37186513347031847,-0.3413813730740203,0.7527275913262242,0.421771661099563
0.37120686848325213,-0.4830544221199385,0.6503636852597848,0.5328440431960545
0.45142579769373553,-0.5356839290294727,0.6580402319854172,0.4961116332281087
0.2572973639367231,-0.4618953398019736,0.6717123774954045,0.48758994261345423
